info-date,cv-structured-list-data,iconfont,tranPrice,riseBox,cv-structured-list-data 2,cv-structured-list-data 3,label
7/10/2024,Island Place・Block 1 (One Island Place)・Lower Floor・Flat F,,,--,788ft²,@$39,Centaline
7/10/2024,Golden Lion Garden・Phase 2・Golden Fullness Court (Block F)・Upper Floor・Flat 6,,,--,335ft²,@$39,Centaline
7/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 8・Lower Floor・Flat K,,,--,495ft²,@$38,Centaline
7/10/2024,Century Link・Phase 1・Tower 5B・Lower Floor・Flat 6,,,--,480ft²,@$38,Centaline
7/10/2024,Caribbean Coast・Phase 4 Crystal Cove・Tower 15・Lower Floor・Flat D,,,--,645ft²,@$39,Centaline
7/10/2024,Eight South Lane・Upper Floor・Flat A,,,--,323ft²,@$59,Centaline
7/10/2024,Park Haven・Upper Floor・Flat F,,,--,375ft²,@$59,Centaline
7/10/2024,The Holborn・Tower B・Middle Floor・Flat B1,,,--,268ft²,@$65,Centaline
7/10/2024,Hong Lai Garden・Block 1・Lower Floor・Flat D,,,--,480ft²,@$28,Centaline
7/10/2024,Mayfair By The Sea・Ll,,,--,602ft²,@$28,Centaline
7/10/2024,37 Repulse Bay Road・Tower 1・Upper Floor・Flat A,,,--,848ft²,@$46,Centaline
7/10/2024,Solaria・Tower 5・Middle Floor・Flat F,,,--,325ft²,@$42,Centaline
7/10/2024,Tai Po Centre・Phase 4・Block 10・Lower Floor・Flat C,,,--,371ft²,@$38,Centaline
7/10/2024,The Nova・Upper Floor・Flat F,,,--,764ft²,@$60,Centaline
7/10/2024,South Horizons・Phase 4 The Oasis・Eaton Court (Block 26)・Lower Floor・Flat B,,,--,516ft²,@$41,Centaline
7/10/2024,The Sail At Victoria・Upper Floor・Flat B,,,--,"1,059ft²",@$42,Centaline
7/10/2024,Arts Mansion・Upper Floor・Flat C,,,--,766ft²,@$42,Centaline
7/10/2024,The Harbourside・Tower 2・Upper Floor・Flat C,,,--,"1,060ft²",@$58,Centaline
7/10/2024,Monaco One・Phase 2 Monaco Marine・Mansion D・Middle Floor・Flat E,,,--,484ft²,@$45,Centaline
7/10/2024,Oceanaire・Tower 1A・Middle Floor・Flat D,,,--,822ft²,@$30,Centaline
7/10/2024,Caribbean Coast・Phase 2 Albany Cove・Tower 7・Middle Floor・Flat F,,,--,550ft²,@$34,Centaline
7/10/2024,Yoho Town・Phase 2 Yoho Midtown・Block M9・Lower Floor・Flat E,,,--,538ft²,@$32,Centaline
7/10/2024,Dragon Pride・Lower Floor・Flat C,,,--,419ft²,@$43,Centaline
7/10/2024,The Zenith・Phase 1・Tower 3・Lower Floor・Flat F,,,--,485ft²,@$47,Centaline
7/10/2024,Choi Po Court・Choi Ngan House (Block D)・Lower Floor・Flat 6,,,--,394ft²,@$28,Centaline
7/10/2024,Sheung Shui Centre・Block 3・Upper Floor・Flat A,,,--,351ft²,@$35,Centaline
7/10/2024,Choi Wo Court・36/F・Flat 10,,$4M,--,477ft²,"@$8,386",Land Registry
7/10/2024,Fairview Garden・Block 2・25/F・Flat F,,$6M,--,545ft²,"@$11,009",Land Registry
7/10/2024,Allway Garden・Block Q・24/F・Flat 3,,$3.91M,,480ft²,"@$8,146",Land Registry
7/10/2024,Ching Tao Court・13/F・Flat 16,,$1.64M,--,--,--,Land Registry
7/10/2024,Kai Chuen Court・Block 4 (Kai Tao House)・32/F・Flat 21,,$3.3M,--,--,--,Land Registry
7/10/2024,Koko Hills・Phase 3B Koko Mare・Tower 8・2/F・Flat D,,$10.35M,--,453ft²,"@$22,837",Land Registry
7/10/2024,Atrium House・22/F・Flat A3,,$3.55M,,305ft²,"@$11,639",Land Registry
7/10/2024,Grand Waterfront・Tower 6・60/F・Flat H,,$5.84M,,382ft²,"@$15,285",Land Registry
7/10/2024,Dawning Views・Block 7・8/F・Flat C,,$7.5M,,719ft²,"@$10,431",Land Registry
7/10/2024,Sceneway Garden・Block 1・6/F・Flat D,,$6M,,537ft²,"@$11,173",Land Registry
7/10/2024,Fok Cheong Building・12/F・Flat 8,,$2.83M,--,351ft²,"@$8,063",Land Registry
7/10/2024,The Waterfront・Phase 1・Tower 3・6/F・Flat F,,$23M,,"1,076ft²","@$21,375",Land Registry
7/10/2024,Jubilant Place・Tower 5・12/F・Flat C,,$9.73M,--,839ft²,"@$11,597",Land Registry
7/10/2024,Vantage Park・Carpark・2/F・No.P1,,$1.05M,--,--,--,Land Registry
7/10/2024,Luk Yeung Sun Chuen・Block F・5/F・Flat 5,,$6.1M,,582ft²,"@$10,481",Land Registry
7/10/2024,Winner Building・1/F・Flat C,,$2.6M,--,288ft²,"@$9,028",Land Registry
7/10/2024,The Metro City・Phase 2・Tower 2・34/F・Flat C,,$5.3M,,363ft²,"@$14,601",Land Registry
7/10/2024,Marlborough House・6/F・Flat C,,$16.48M,,973ft²,"@$16,937",Land Registry
7/10/2024,Waldorf Garden・Block 1・22/F・Flat B,,$3.91M,,410ft²,"@$9,532",Land Registry
7/10/2024,Garden Vista・Phase 2・Carpark・G/F・No.158,,"$820,000",--,--,--,Land Registry
7/10/2024,Kwong Lam Court・Hing Lam House (Block A)・3/F・Flat 9,,$2.93M,--,595ft²,"@$4,921",Land Registry
7/10/2024,Greenfield Garden・Phase 1・Tower 4・25/F・Flat G,,$4.45M,,368ft²,"@$12,092",Land Registry
7/10/2024,Amoy Gardens・Phase 3・Block O・8/F・Flat 3,,$3.83M,,322ft²,"@$11,894",Land Registry
7/10/2024,Kt Marina・Phase 1・Tower 2A・6/F・Flat G,,$4.94M,--,306ft²,"@$16,134",Land Registry
7/10/2024,Dragon Inn Court・Carpark・3/F・No.36,,"$500,000",--,--,--,Land Registry
7/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・25/F・Flat K,,$4.81M,--,260ft²,"@$18,508",Land Registry
7/10/2024,Kt Marina・Phase 1・Tower 2A・11/F・Flat G,,$5.01M,--,306ft²,"@$16,366",Land Registry
7/10/2024,Kt Marina・Phase 1・Tower 2B・15/F・Flat G,,$7.04M,--,432ft²,"@$16,306",Land Registry
7/10/2024,Hang Chun Court・Chun Lai House (Block A)・9/F・Flat 9,,$5.2M,--,645ft²,"@$8,062",Land Registry
7/10/2024,Island Crest・Tower 1・27/F・Flat F,,$8.17M,,374ft²,"@$21,845",Land Registry
7/10/2024,Greenland Gardens・Block A・8/F・Flat C,,$8M,--,714ft²,"@$11,204",Land Registry
7/10/2024,Larchwood・21/F・Flat H,,$4.59M,--,204ft²,"@$22,490",Land Registry
7/10/2024,Discovery Bay・Phase 8-La Costa・Costa Court・13/F・Flat G,,$10.6M,,963ft²,"@$11,007",Land Registry
7/10/2024,Hyde Towers・Block A・10/F・Flat A2,,$4.65M,,587ft²,"@$7,922",Land Registry
7/10/2024,Chun Man Court・Man Hor House (Block D)・15/F・Flat 8,,$4M,--,525ft²,"@$7,619",Land Registry
7/10/2024,Marina Cove・Phase 5・House A22,,$23.88M,,"1,406ft²","@$16,984",Land Registry
7/10/2024,Kt Marina・Phase 1・Tower 2B・6/F・Flat C,,$8.28M,--,450ft²,"@$18,407",Land Registry
7/10/2024,Fulham Garden・Block Gh・12/F・Flat G,,$20.2M,--,"1,560ft²","@$12,949",Land Registry
7/10/2024,Mont Verra・Tower 2・5/F・Flat A,,$260M,--,"4,395ft²","@$59,158",Land Registry
7/10/2024,Tivoli Garden・Tower 1・29/F・Flat H,,$7.98M,--,706ft²,"@$11,303",Land Registry
7/10/2024,High Park・Phase 1・Tower 2・3/F・Flat B02,,$5.3M,--,445ft²,"@$11,912",Land Registry
7/10/2024,Ching Tao Court・17/F・Flat 22,,$1.84M,--,--,--,Land Registry
7/10/2024,Ching Tao Court・22/F・Flat 22,,$1.86M,--,--,--,Land Registry
7/10/2024,Novo Land・Phase 3B・Fiskars Tower 2A・15/F・Flat C,,$3.68M,--,292ft²,"@$12,608",Land Registry
7/10/2024,East Sun Mansion・12A/F・No. 41,,$8.48M,,739ft²,"@$11,475",Land Registry
7/10/2024,Coastal Skyline・Phase 4 Le Bleu Deux・Block 3・16/F・Flat B,,$6.88M,,568ft²,"@$12,113",Land Registry
7/10/2024,Sea Crest Villa・Phase 3・Block 7・1/F・Flat A,,$3.1M,,415ft²,"@$7,470",Land Registry
7/10/2024,Belvedere Garden・Phase 3・Block 6・35/F・Flat H,,$6.6M,,728ft²,"@$9,066",Land Registry
7/10/2024,Rambler Crest・Tower 6・11/F・Flat C,,$4.8M,,488ft²,"@$9,836",Land Registry
7/10/2024,One Beacon Hill・Phase 2・Tower 7・9/F・Flat A,,$24.7M,,"1,104ft²","@$22,373",Land Registry
7/10/2024,Yee Tsui Court・Lok Yee House (Block C)・20/F・Flat 7,,$3M,--,449ft²,"@$6,682",Land Registry
7/10/2024,Victoria Harbour・Phase 2B-2 Victoria Harbour II・Tower 3・19/F・Flat A,,$56.36M,--,"1,448ft²","@$38,925",Land Registry
7/10/2024,Pictorial Garden・Phase 2・Forum Court (Block B)・10/F・Flat F,,$8.2M,,839ft²,"@$9,774",Land Registry
7/10/2024,Luk Yeung Sun Chuen・Block H・17/F・Flat 4,,$6.29M,,582ft²,"@$10,808",Land Registry
7/10/2024,Tsuen Kam Centre・Block 2・5/F・Flat H,,$3.9M,,375ft²,"@$10,400",Land Registry
7/10/2024,Victoria Harbour・Phase 2B-2 Victoria Harbour II・Tower 3・16/F・Flat A,,$52M,--,"1,448ft²","@$35,912",Land Registry
7/10/2024,The Wings・Ocean Wings・Tower 6B・11/F・Flat E,,$5.35M,,368ft²,"@$14,538",Land Registry
7/10/2024,Allway Garden・Block R・24/F・Flat 3,,$3.66M,--,480ft²,"@$7,625",Land Registry
7/10/2024,The Long Beach・Tower 7・36/F・Flat A,,$16M,,842ft²,"@$19,002",Land Registry
7/10/2024,Prima Villa・Block 5・27/F・Flat G,,$5.9M,,419ft²,"@$14,081",Land Registry
7/10/2024,Hang Hing Court・17/F・Flat C,,$3.2M,,241ft²,"@$13,278",Land Registry
7/10/2024,Montane Mansion・16/F・Flat 20,,$2.8M,,360ft²,"@$7,778",Land Registry
7/10/2024,Green Leaves Garden・Block A・3/F・Flat 1,,$3.1M,--,305ft²,"@$10,164",Land Registry
7/10/2024,Hyde Towers・Block A・12/F・Flat A6,,$4.45M,,587ft²,"@$7,581",Land Registry
7/10/2024,Hoi King Mansion・1/F・Flat D,,$3.31M,,530ft²,"@$6,245",Land Registry
7/10/2024,No. 1 Star Street・16/F・Flat B,,$6.1M,,295ft²,"@$20,678",Land Registry
7/10/2024,Tsuen Wan Centre・Block 10 (Peking House)・18/F・Flat C,,$3.47M,--,425ft²,"@$8,165",Land Registry
7/10/2024,Tsuen Wan Centre・Block 13 (Kweiyang House)・20/F・Flat F,,$3.2M,--,378ft²,"@$8,466",Land Registry
7/10/2024,H Cube・8/F・Flat 12,,$4M,,293ft²,"@$13,652",Land Registry
7/10/2024,Chi Fu Fa Yuen・Carpark・3/F・No.50,,"$850,000",--,--,--,Land Registry
7/10/2024,Nan Fung Sun Chuen・Block 10・28/F・Flat E,,$6M,,516ft²,"@$11,628",Land Registry
7/10/2024,Kam Tai Court・Kam Man House (Block L)・13/F・Flat 2,,$4.3M,--,526ft²,"@$8,175",Land Registry
7/10/2024,Yick Fai Building・10/F・Flat C,,$3.23M,,379ft²,"@$8,522",Land Registry
7/10/2024,Tai Po Centre・Phase 2・Block 5・17/F・Flat H,,$3.18M,,299ft²,"@$10,635",Land Registry
7/10/2024,The Legend・Tower 5・31/F・Flat B,,$17M,,871ft²,"@$19,518",Land Registry
7/10/2024,Kt Marina・Phase 1・Tower 2A・17/F・Flat D,,$9.83M,--,534ft²,"@$18,416",Land Registry
7/10/2024,The Paddington・Block A・11/F・Flat A9,,$3.05M,--,185ft²,"@$16,468",Land Registry
7/10/2024,Victor Court・30/F・Flat C,,$4.62M,,322ft²,"@$14,348",Land Registry
7/10/2024,Serenity Park・Phase 1・Block 8・20/F・Flat B,,$6.12M,--,526ft²,"@$11,635",Land Registry
7/10/2024,Tierra Verde・Phase 1・Tower 3・25/F・Flat F,,$7.9M,,523ft²,"@$15,105",Land Registry
7/10/2024,Koko Hills・Phase 3B Koko Mare・Tower 9・6/F・Flat F,,$5.97M,--,310ft²,"@$19,255",Land Registry
7/10/2024,Banyan Garden・Phase 1・Tower 1・36/F・Flat D,,$6.95M,,492ft²,"@$14,126",Land Registry
7/10/2024,Mei Foo Sun Chuen・Phase 3・80-82 Broadway・6/F・Flat C No. 82,,$5.18M,--,581ft²,"@$8,916",Land Registry
7/10/2024,Discovery Bay・Phase 15 Positano・Block L5,,$16M,,"1,447ft²","@$11,057",Land Registry
7/10/2024,Park Avenue・Phase 1・Tower 9・18/F・Flat G,,$8M,--,466ft²,"@$17,167",Land Registry
7/10/2024,Hoi Ching Mansion・16/F・Flat 2,,$2.83M,--,316ft²,"@$8,956",Land Registry
7/10/2024,Kt Marina・Phase 1・Tower 2B・3/F・Flat F,,$4.91M,--,307ft²,"@$16,003",Land Registry
7/10/2024,Eltanin‧Square Mile・Tower 1・19/F・Flat J,,$4.27M,,249ft²,"@$17,141",Land Registry
7/10/2024,Hong Lok Building・1/F・Flat F,,$3.38M,--,643ft²,"@$5,257",Land Registry
7/10/2024,Yee Tsui Court・Cheong Yee House (Block A)・19/F・Flat 2,,$4.8M,--,483ft²,"@$9,938",Land Registry
7/10/2024,Residence Bel-Air・Phase 6 Bel-Air No. 8・Tower 5・19/F・Flat B,,$14.1M,,698ft²,"@$20,201",Land Registry
7/10/2024,Tong Ming Court・Tong Fu House (Block C)・31/F・Flat 1,,$5.4M,--,634ft²,"@$8,517",Land Registry
7/10/2024,Garden Vista・Phase 2・Block F・10/F・Flat 6,,$6.5M,,616ft²,"@$10,552",Land Registry
7/10/2024,Discovery Bay・Phase 7-La Vista・12 Vista Avenue (Vista Court)・2/F・Flat C,,$5.4M,,619ft²,"@$8,724",Land Registry
7/10/2024,Discovery Bay・Phase 5-Greenvale Village・Greenery Court (Block 1)・22/F・Flat D,,$6.2M,,876ft²,"@$7,078",Land Registry
7/10/2024,Hong Tin Court・Wo Hong House (Block B)・21/F・Flat 7,,$4.3M,--,420ft²,"@$10,238",Land Registry
7/10/2024,Glorious Garden・Block 10・1/F・Flat J,,$3.55M,--,592ft²,"@$5,997",Land Registry
7/10/2024,Ching Tao Court・20/F・Flat 21,,$1.69M,--,--,--,Land Registry
7/10/2024,Symphony Bay・Villa Rhapsody・Carpark・LCP・No.169,,"$800,000",--,--,--,Land Registry
7/10/2024,Beverly Garden・Block 6・28/F・Flat E,,$4.3M,--,484ft²,"@$8,884",Land Registry
7/10/2024,Lok Hin Terrace・Block 5・6/F・Flat H,,$4M,--,564ft²,"@$7,092",Land Registry
7/10/2024,Sun Tuen Mun Centre・Block 9・19/F・Flat G,,$4M,,455ft²,"@$8,791",Land Registry
7/10/2024,Aqua Marine・Tower 1・5/F・Flat E,,$6.48M,,502ft²,"@$12,908",Land Registry
7/10/2024,Yen Lok Building・Block B・24/F・Flat V,,$3M,--,250ft²,"@$12,000",Land Registry
7/10/2024,Aria Kowloon Peak・Carpark・BM3・No.6,,$2M,--,--,--,Land Registry
7/10/2024,Kt Marina・Phase 1・Tower 2A・3/F・Flat G,,$4.9M,--,306ft²,"@$16,007",Land Registry
7/10/2024,Fanling Centre・Phase 1・Block C・18/F・Flat 2,,$6M,--,535ft²,"@$11,215",Land Registry
7/10/2024,Kam On Building・4/F・No. 40,,$2.14M,--,564ft²,"@$3,794",Land Registry
7/10/2024,Chill Residence・Tower 1・26/F・Flat J,,$6.65M,--,322ft²,"@$20,653",Land Registry
7/10/2024,The Riverpark・Tower 1・6/F・Flat F,,$7.6M,,507ft²,"@$14,990",Land Registry
7/10/2024,Kwun Shan Court・30/F・Flat 3,,$3M,--,--,--,Land Registry
7/10/2024,Union Plaza・Tower 2・11/F・Flat E,,$5.25M,--,684ft²,"@$7,675",Land Registry
7/10/2024,Baguio Villa・Block 23・4/F・Flat D,,$13.08M,--,"1,363ft²","@$9,596",Land Registry
7/10/2024,King Wang Heights・13/F・Flat A,,$3.38M,,309ft²,"@$10,939",Land Registry
7/10/2024,Maiden Court・Carpark・G/F・No.188,,$1M,--,--,--,Land Registry
7/10/2024,May Shing Court・Fai Shing House (Block C)・13/F・Flat 20,,$4.68M,--,490ft²,"@$9,551",Land Registry
7/10/2024,Des Voeux W Residence・23/F・Flat B,,$6.7M,--,268ft²,"@$24,989",Land Registry
7/10/2024,One Homantin・Tower 6・12/F・Flat A,,$12.2M,--,681ft²,"@$17,915",Land Registry
7/10/2024,Riviera Gardens・Carpark・2/F・No.40 (Podium C),,"$800,000",--,--,--,Land Registry
7/10/2024,Well On Garden・Block 2・12/F・Flat F,,$5.1M,,502ft²,"@$10,159",Land Registry
7/10/2024,Galaxia・Tower D・52-53/F・Flat 3,,$17.86M,,"1,271ft²","@$14,052",Land Registry
7/10/2024,Tin Fu Court・Hing Fu House (Block G)・11/F・Flat 4,,$3.95M,--,650ft²,"@$6,077",Land Registry
7/10/2024,Cheung On Estate・On Pak House (Block 7)・18/F・Flat 20,,$2.69M,--,443ft²,"@$6,072",Land Registry
7/10/2024,Tin Shing Court・Shing Wui House (Block G)・24/F・Flat 6,,$3.7M,--,517ft²,"@$7,157",Land Registry
7/10/2024,Tai Wo Estate・Hang Wo House (Block 12)・18/F・Flat 15,,$1.6M,--,349ft²,"@$4,585",Land Registry
7/10/2024,Lai Yan Court・Lai Choi House (Block B)・35/F・Flat 15,,$3.83M,--,428ft²,"@$8,949",Land Registry
7/10/2024,Lai Tsui Court・Tower 1 (Lai Sum House)・31/F・Flat 15,,$4.2M,--,382ft²,"@$10,995",Land Registry
7/10/2024,Tin Shing Court・Shing Kan House (Block E)・34/F・Flat 7,,$4.75M,--,650ft²,"@$7,308",Land Registry
7/10/2024,Yuet Wu Villa・Block 11・24/F・Flat G,,$3.98M,--,592ft²,"@$6,723",Land Registry
7/10/2024,Yuet Wu Villa・Block 15・4/F・Flat F,,$3.04M,--,484ft²,"@$6,277",Land Registry
7/10/2024,Sheung Chui Court・Block B (Chui Ho House)・6/F・Flat 1,,$4.4M,--,438ft²,"@$10,046",Land Registry
7/10/2024,Fung Shing Court・Fu Shing House (Block C)・23/F・Flat 13,,$4.5M,--,490ft²,"@$9,184",Land Registry
7/10/2024,Hong Sing Gardens・Block 5・26/F・Flat F,,$3M,--,495ft²,"@$6,061",Land Registry
7/10/2024,The Pavilia Bay・Carpark・BM2・No.22,,$2.68M,--,--,--,Land Registry
7/10/2024,Upper East・22/F・Flat L (T1C),,$3.15M,,219ft²,"@$14,384",Land Registry
7/10/2024,Kai Chi Building・3/F・Flat C (Flat 3),,$2.88M,--,393ft²,"@$7,328",Land Registry
7/10/2024,Greenfield Garden・Phase 1・Tower 6・30/F・Flat G,,$4.45M,,368ft²,"@$12,092",Land Registry
7/10/2024,The Wings・The Wings・Tower 6・7/F・Flat E,,$7.85M,,538ft²,"@$14,591",Land Registry
7/10/2024,Taikoo Shing・Kao Shan Terrace・(T-13) Wah Shan Mansion・2/F・Flat F,,$7.19M,,685ft²,"@$10,501",Land Registry
7/10/2024,Koko Hills・Phase 3A Koko Rosso・Tower 6・25/F・Flat G,,$9.96M,--,475ft²,"@$20,975",Land Registry
7/10/2024,Ka Keng Court・Ka Oi House (Block A)・31/F・Flat 1,,$5.6M,--,650ft²,"@$8,615",Land Registry
7/10/2024,Grandview Garden・Block 1・17/F・Flat C,,$4.4M,--,309ft²,"@$14,239",Land Registry
7/10/2024,Coastal Skyline・Phase 1・Block 6・29/F・Flat C,,$8.8M,,874ft²,"@$10,069",Land Registry
7/10/2024,Plover Cove Garden・Block A・11/F・Flat 3,,$6.13M,,561ft²,"@$10,927",Land Registry
7/10/2024,Forest Hill・House 21・HOUSE 21・Duplex Th-21A,,$12.75M,,"1,551ft²","@$8,221",Land Registry
7/10/2024,Regency Bay・Phase 2・Tower 1・3/F・Flat F,,$9.56M,--,449ft²,"@$21,289",Land Registry
7/10/2024,Onmantin・Phase 2A・Tower 3・3/F・Flat B,,$16.24M,--,725ft²,"@$22,399",Land Registry
7/10/2024,Villa Lucca・Tower 12,,$23.02M,--,"1,387ft²","@$16,600",Land Registry
7/10/2024,Hoi Tak Court・31/F・Flat 6,,$4.2M,--,379ft²,"@$11,082",Land Registry
7/10/2024,Homantin Hillside・Tower 2・3/F・Flat B,,$6M,,349ft²,"@$17,192",Land Registry
7/10/2024,City One Shatin・Site 4・Block 44・15/F・Flat A,,$3.87M,,284ft²,"@$13,627",Land Registry
7/10/2024,Liberte・Block 7・28/F・Flat H,,$6.55M,,491ft²,"@$13,340",Land Registry
7/10/2024,Fairview Park・Golden Bamboo Road East・No. 66 (S.F Ss.122 (9100)),,$9.7M,,962ft²,"@$10,083",Land Registry
7/10/2024,Sky Tower・Block 5・22/F・Flat E,,$6.73M,,452ft²,"@$14,889",Land Registry
7/10/2024,Tak Bo Garden・Block G・11/F・Flat G5,,$3.65M,,382ft²,"@$9,555",Land Registry
7/10/2024,Novo Land・Phase 3B・Fiskars Tower 1・27/F・Flat L,,$6.6M,--,512ft²,"@$12,882",Land Registry
7/10/2024,Canaryside・10/F・Flat B,,$7.8M,,666ft²,"@$11,712",Land Registry
7/10/2024,Po Wah Building・13/F・Flat D,,$2.6M,,267ft²,"@$9,738",Land Registry
7/10/2024,Lei On Court・Lei Hong House (Block A)・8/F・Flat 6,,$4.45M,--,516ft²,"@$8,624",Land Registry
7/10/2024,Po Pui Court・Po Chui House (Block D)・34/F・Flat 7,,$4.59M,--,554ft²,"@$8,285",Land Registry
7/10/2024,40A Nga Tsin Long Road・3/F・No. 40A,,$4.22M,--,499ft²,"@$8,457",Land Registry
7/10/2024,Mansion House・1/F・Flat B,,$2.44M,--,215ft²,"@$11,349",Land Registry
7/10/2024,29-31 Nam Kok Road・5/F・Flat A (No. 29),,$4.46M,,487ft²,"@$9,158",Land Registry
7/10/2024,Cheong Shing Building・1/F・Flat E,,$2.8M,,285ft²,"@$9,825",Land Registry
7/10/2024,Man Fat House・3/F・Flat B,,$3.13M,,320ft²,"@$9,781",Land Registry
7/10/2024,Cheong Shing Building・4/F・Flat E,,$2.55M,,285ft²,"@$8,947",Land Registry
7/10/2024,Yau Lung Building・4/F・Flat C,,$2.19M,--,223ft²,"@$9,821",Land Registry
7/10/2024,Lohas Park・Phase 12B Park Seasons・Tower 2 (2A)・15/F・Flat A,,$6.49M,--,448ft²,"@$14,480",Land Registry
7/10/2024,Lohas Park・Phase 12B Park Seasons・Tower 2 (2B)・27/F・Flat A,,$8.04M,--,537ft²,"@$14,980",Land Registry
7/10/2024,Lohas Park・Phase 12B Park Seasons・Tower 2 (2B)・27/F・Flat D,,$6.28M,--,437ft²,"@$14,359",Land Registry
7/10/2024,Lake Silver・Tower 8・28/F・Flat B,,$10.46M,,762ft²,"@$13,727",Land Registry
7/10/2024,Island Harbourview・Tower 2・23/F・Flat A,,$9.61M,,651ft²,"@$14,759",Land Registry
7/10/2024,Blossom Garden・Block 3・24/F・Flat C,,$3.5M,,415ft²,"@$8,434",Land Registry
7/10/2024,The Pavilia Bay・Tower 1B・33/F・Flat F,,$4.55M,,306ft²,"@$14,869",Land Registry
7/10/2024,Wai Pont House・5/F・Flat A,,$2.86M,,292ft²,"@$9,795",Land Registry
7/10/2024,Kwai Sing Centre・Tower A・3/F・Flat 6,,$3.08M,,383ft²,"@$8,042",Land Registry
7/10/2024,Park Yoho・Phase 2A Park Yoho Genova・Tower 15A・12/F・Flat C,,$5.27M,,520ft²,"@$10,131",Land Registry
7/10/2024,Mei Foo Sun Chuen・Phase 3・72-74 Broadway・19/F・Flat D No. 72,,$6.3M,--,704ft²,"@$8,949",Land Registry
7/10/2024,Park Island・Phase 3・Block 20・17/F・Flat C,,$5.5M,,566ft²,"@$9,717",Land Registry
7/10/2024,Serene Garden・Block 1・11/F・Flat G,,$3.7M,--,484ft²,"@$7,645",Land Registry
7/10/2024,Fanling Centre・Phase 1・Block B・21/F・Flat 1,,$4.58M,,468ft²,"@$9,786",Land Registry
7/10/2024,Blossom Garden・Block 1・6/F・Flat A,,$3.85M,,480ft²,"@$8,021",Land Registry
7/10/2024,Pak Ling Mansion・6/F・Flat A,,$3M,--,504ft²,"@$5,952",Land Registry
7/10/2024,Pak Ling Mansion・9/F・Flat A,,$2.58M,--,338ft²,"@$7,633",Land Registry
7/10/2024,Pak Ling Mansion・11/F・Flat A,,$2.62M,--,338ft²,"@$7,751",Land Registry
6/10/2024,Windsor Court・Middle Floor・Flat B,,,--,259ft²,@$58,Centaline
6/10/2024,Novo Land・Phase 1A・Elverum Tower 1・Middle Floor・Flat F,,,--,236ft²,@$47,Centaline
6/10/2024,City One Shatin・Site 4・Block 38・Middle Floor・Flat G,,,--,304ft²,@$44,Centaline
6/10/2024,Wai Wah Centre・Block 2・Upper Floor・Flat A,,,--,358ft²,@$46,Centaline
6/10/2024,City One Shatin・Site 4・Block 41・Lower Floor・Flat F,,,--,284ft²,@$44,Centaline
6/10/2024,Glorious Peak・Lower Floor・Flat E,,,--,558ft²,@$27,Centaline
6/10/2024,Monaco One・Phase 1・Tower 2B・Upper Floor・Flat D,,,--,464ft²,@$52,Centaline
6/10/2024,Residence Oasis・Tower 6・Lower Floor・Flat C,,,--,488ft²,@$36,Centaline
6/10/2024,"Fairview Park・Section J, 3Rd Street",,,--,848ft²,@$42,Centaline
6/10/2024,Bonham Ville・Middle Floor・No. 5,,,--,478ft²,@$41,Centaline
6/10/2024,Cullinan West・Phase 3 Cullinan West Il・Tower 3A・Middle Floor・Flat A,,,--,"1,358ft²",@$43,Centaline
6/10/2024,Beverly Villa・Block 10・Middle Floor・Flat C,,,--,"1,211ft²",@$35,Centaline
6/10/2024,Tropicana Gardens・Block 2 (Block B)・Lower Floor・Flat G,,,--,408ft²,@$37,Centaline
6/10/2024,Lohas Park・Phase 6 Lp6・Tower 5・Middle Floor・Flat M,,,--,305ft²,@$51,Centaline
6/10/2024,The Quinn ‧ Square Mile・Tower 1・Lower Floor・Flat G,,,--,258ft²,@$62,Centaline
6/10/2024,One Innovale・Phase 3・Tower D・Middle Floor・Flat 10,,,--,319ft²,@$38,Centaline
6/10/2024,The Yoho Hub・Phase B・Tower 2・Lower Floor・Flat E,,,--,538ft²,@$37,Centaline
6/10/2024,Monterey・Tower 5・Upper Floor・Flat B,,,--,280ft²,@$56,Centaline
6/10/2024,Park Central・Phase 2・Tower 11・Lower Floor・Flat E,,,--,384ft²,@$45,Centaline
6/10/2024,The Pavilia Hill・Tower 6・Upper Floor・Flat A,,,--,"1,164ft²",@$63,Centaline
6/10/2024,South Horizons・Phase 2・Yee Mei Court (Block 7)・Middle Floor・Flat H,,,--,739ft²,@$40,Centaline
6/10/2024,Yu Fung Building・Upper Floor・Flat A,,,--,771ft²,@$43,Centaline
6/10/2024,Kennedy 38・Lower Floor・Flat D,,,--,334ft²,@$72,Centaline
6/10/2024,Tin Yau Court・Yau Tai House (Block C)・Middle Floor・Flat 6,,,--,435ft²,@$25,Centaline
6/10/2024,The Garrison・Upper Floor・Flat A,,,--,251ft²,@$66,Centaline
6/10/2024,Garden Rivera・Block E・Upper Floor・Flat 1,,,--,269ft²,@$51,Centaline
6/10/2024,One Innovale・Phase 3・Tower E・Upper Floor・Flat 25,,,--,272ft²,@$42,Centaline
6/10/2024,Coastal Skyline・Phase 1・Block 3・Lower Floor・Flat F,,,--,388ft²,@$40,Centaline
5/10/2024,Elegant Garden・Block 1・Upper Floor・Flat A,,$6.8M,--,404ft²,"@$16,832",Centaline
5/10/2024,Aberdeen Centre・Hoi Ying Court (Block L)・Middle Floor・Flat 1,,,--,438ft²,@$33,Centaline
