Dataset Name,Download Link
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TMW&year=2026&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TPK&year=2026&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=WAG&year=2026&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=CCH&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=CLK&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=CMW&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=KCT&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=KLW&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=LOP&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=MWC&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=QUB&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=SPW&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TAO&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TBT&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TMW&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TPK&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=WAG&year=2024&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=CCH&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=CLK&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=CMW&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=KCT&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=KLW&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=LOP&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=MWC&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=QUB&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=SPW&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TAO&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TBT&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TMW&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=TPK&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HHOT&station=WAG&year=2025&rformat=csv
Predicted tidal information (Hourly heights of astronomical tides),https://data.gov.hk/en/download-queue
Predicted tidal information (Hourly heights of astronomical tides),https://data.gov.hk/en/download-queue
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.gov.hk/en/download-queue
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.gov.hk/en/download-queue
Predicted tidal information (Times and heights of astronomical high and low tides),https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634809240679_79523
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CCH&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CLK&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CMW&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=KCT&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=KLW&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=LOP&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=MWC&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=QUB&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=SPW&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TAO&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TBT&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TMW&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TPK&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=WAG&year=2026&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CCH&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CLK&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CMW&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=KCT&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=KLW&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=LOP&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=MWC&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=QUB&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=SPW&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TAO&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TBT&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TMW&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TPK&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=WAG&year=2024&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CCH&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CLK&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=CMW&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=KCT&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=KLW&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=LOP&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=MWC&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=QUB&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=SPW&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TAO&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TBT&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TMW&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=TPK&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=HLT&station=WAG&year=2025&rformat=csv
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.gov.hk/en/download-queue
Predicted tidal information (Times and heights of astronomical high and low tides),https://data.gov.hk/en/download-queue
Smart lampposts real-time experimental meteorological data (Post quality checks),https://data.gov.hk/en/download-queue
Smart lampposts real-time experimental meteorological data (Post quality checks),https://data.gov.hk/en/download-queue
Smart lampposts real-time experimental meteorological data (Post quality checks),https://www.hko.gov.hk/common/hko_data/smart-lamppost/files/smart_lamppost_met_device_location.json
Smart lampposts real-time experimental meteorological data (Post quality checks),https://www.hko.gov.hk/common/hko_data/smart-lamppost/files/smart_lamppost_met_device_type.json
Smart lampposts real-time experimental meteorological data (Post quality checks),https://www.hko.gov.hk/common/hko_data/smart-lamppost/files/smart_lamppost_met_device_element.json
Smart lampposts real-time experimental meteorological data (Post quality checks),https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634873892309_46072
Smart lampposts real-time experimental meteorological data (Post quality checks),https://data.weather.gov.hk/weatherAPI/smart-lamppost/smart-lamppost.php
Smart lampposts real-time experimental meteorological data (Post quality checks),https://data.gov.hk/en/download-queue
Smart lampposts real-time experimental meteorological data (Post quality checks),https://data.gov.hk/en/download-queue
Weather and radiation level report,https://data.gov.hk/en/download-queue
Weather and radiation level report,https://data.gov.hk/en/download-queue
Weather and radiation level report,https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=RYES&lang=en&date=[YYYYMMDD]
Weather and radiation level report,https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=RYES&lang=tc&date=[YYYYMMDD]
Weather and radiation level report,https://data.weather.gov.hk/weatherAPI/opendata/opendata.php?dataType=RYES&lang=sc&date=[YYYYMMDD]
Weather and radiation level report,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634894644471_40765
Weather and radiation level report,https://data.gov.hk/en/download-queue
Weather and radiation level report,https://data.gov.hk/en/download-queue
Latest tidal information,https://data.gov.hk/en/download-queue
Latest tidal information,https://data.gov.hk/en/download-queue
Latest tidal information,https://data.weather.gov.hk/weatherAPI/hko_data/tide/ALL_en.csv
Latest tidal information,https://data.weather.gov.hk/weatherAPI/hko_data/tide/ALL_tc.csv
Latest tidal information,https://data.weather.gov.hk/weatherAPI/hko_data/tide/ALL_sc.csv
Latest tidal information,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634874483073_96594
Latest tidal information,https://data.gov.hk/en/download-queue
Latest tidal information,https://data.gov.hk/en/download-queue
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://data.gov.hk/en/download-queue
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://data.gov.hk/en/download-queue
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_15min_uvindex.csv
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_15min_uvindex_uc.csv
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_15min_uvindex_sc.csv
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634894904080_80327
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://data.gov.hk/en/download-queue
Latest 15-minute mean UV index from 7:00 a.m. to 6:00 p.m. Hong Kong time,https://data.gov.hk/en/download-queue
Daily global solar radiation,https://data.gov.hk/en/download-queue
Daily global solar radiation,https://data.gov.hk/en/download-queue
Daily global solar radiation,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/2024/daily_KP_GSR_2024.csv
Daily global solar radiation,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KSC/2024/daily_KSC_GSR_2024.csv
Daily global solar radiation,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/ALL/daily_KP_GSR_ALL.csv
Daily global solar radiation,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KSC/ALL/daily_KSC_GSR_ALL.csv
Daily global solar radiation,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634895198482_85118
Daily global solar radiation,https://data.gov.hk/en/download-queue
Daily global solar radiation,https://data.gov.hk/en/download-queue
Daily maximum and mean UV indices,https://data.gov.hk/en/download-queue
Daily maximum and mean UV indices,https://data.gov.hk/en/download-queue
Daily maximum and mean UV indices,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/2024/daily_KP_UV_2024.csv
Daily maximum and mean UV indices,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/ALL/daily_KP_UV_ALL.csv
Daily maximum and mean UV indices,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/2024/daily_KP_MAXUV_2024.csv
Daily maximum and mean UV indices,https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/ALL/daily_KP_MAXUV_ALL.csv
Daily maximum and mean UV indices,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634953489673_27292
Daily maximum and mean UV indices,https://data.gov.hk/en/download-queue
Daily maximum and mean UV indices,https://data.gov.hk/en/download-queue
Daily total bright sunshine (hours),https://data.gov.hk/en/download-queue
Daily total bright sunshine (hours),https://data.gov.hk/en/download-queue
Daily total bright sunshine (hours),https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/2024/daily_KP_SUN_2024.csv
Daily total bright sunshine (hours),https://data.weather.gov.hk/weatherAPI/cis/csvfile/KP/ALL/daily_KP_SUN_ALL.csv
Daily total bright sunshine (hours),https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634895435740_37531
Daily total bright sunshine (hours),https://data.gov.hk/en/download-queue
Daily total bright sunshine (hours),https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_since_midnight_maxmin.csv
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_since_midnight_maxmin_uc.csv
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_since_midnight_maxmin_sc.csv
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634881066952_39720
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the maximum and minimum air temperature from 1-minute mean temperatures since midnight,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_temperature.csv
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_temperature_uc.csv
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_temperature_sc.csv
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634874829534_64181
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean air temperature,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_humidity.csv
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_humidity_uc.csv
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_humidity_sc.csv
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634875711587_25731
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean relative humidity,https://data.gov.hk/en/download-queue
Daily prevailing wind direction,https://data.gov.hk/en/download-queue
Daily prevailing wind direction,https://data.gov.hk/en/download-queue
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SC/2024/daily_SC_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SC/ALL/daily_SC_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/CP1/2024/daily_CP1_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/CP1/ALL/daily_CP1_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/HKA/2024/daily_HKA_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/HKA/ALL/daily_HKA_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/CCH/2024/daily_CCH_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/CCH/ALL/daily_CCH_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/CCB/2024/daily_CCB_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/CCB/ALL/daily_CCB_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/GI/2024/daily_GI_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/GI/ALL/daily_GI_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SE/2024/daily_SE_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SE/ALL/daily_SE_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/KP/2024/daily_KP_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/KP/ALL/daily_KP_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/LAM/2024/daily_LAM_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/LAM/ALL/daily_LAM_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/LFS/2024/daily_LFS_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/LFS/ALL/daily_LFS_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/NGP/2024/daily_NGP_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/NGP/ALL/daily_NGP_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/NP/2024/daily_NP_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/NP/ALL/daily_NP_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/PEN/2024/daily_PEN_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/PEN/ALL/daily_PEN_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SKG/2024/daily_SKG_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SKG/ALL/daily_SKG_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SHA/2024/daily_SHA_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SHA/ALL/daily_SHA_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SEK/2024/daily_SEK_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SEK/ALL/daily_SEK_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/BHD/2024/daily_BHD_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/BHD/ALL/daily_BHD_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SF/2024/daily_SF_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SF/ALL/daily_SF_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TKL/2024/daily_TKL_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TKL/ALL/daily_TKL_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/PLC/2024/daily_PLC_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/PLC/ALL/daily_PLC_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TPK/2024/daily_TPK_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TPK/ALL/daily_TPK_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TME/2024/daily_TME_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TME/ALL/daily_TME_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TC/2024/daily_TC_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TC/ALL/daily_TC_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/JKB/2024/daily_JKB_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/JKB/ALL/daily_JKB_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SHL/2024/daily_SHL_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/SHL/ALL/daily_SHL_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TUN/2024/daily_TUN_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/TUN/ALL/daily_TUN_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/WGL/2024/daily_WGL_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/WGL/ALL/daily_WGL_PDIR_ALL.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/WLP/2024/daily_WLP_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/WLP/ALL/daily_WLP_PDIR_ALL.csv
